province,subject_group,college_code,college_name,school_type,college_province,city,program_group,subject_requirement,year,min_score,min_rank
广东,历史,10416,上饶师范学院,公办本科,江西,上饶市,207,历史+不限,2024,501,38567
广东,历史,10417,宜春学院,公办本科,江西,宜春市,201,历史+不限,2024,496,41404
广东,历史,10417,宜春学院,公办本科,江西,宜春市,202,历史+不限,2024,493,43448
广东,历史,10417,宜春学院,公办本科,江西,宜春市,203,历史+不限,2024,493,43225
广东,历史,10418,赣南师范大学,公办本科,江西,赣州市,201,历史+不限,2024,520,27397
广东,历史,10418,赣南师范大学,公办本科,江西,赣州市,202,历史+不限,2024,525,25295
广东,历史,10418,赣南师范大学,公办本科,江西,赣州市,203,历史+不限,2024,522,26393
广东,历史,10418,赣南师范大学,公办本科,江西,赣州市,204,历史+不限,2024,490,45534
广东,历史,10418,赣南师范大学,公办本科,江西,赣州市,205,历史+不限,2024,517,28841
广东,历史,10418,赣南师范大学,公办本科,江西,赣州市,206,历史+不限,2024,535,20704
广东,历史,10418,赣南师范大学,公办本科,江西,赣州市,207,历史+不限,2024,536,20109
广东,历史,10418,赣南师范大学,公办本科,江西,赣州市,222,历史+不限,2024,498,40429
广东,历史,10419,井冈山大学,公办本科,江西,吉安市,201,历史+不限,2024,510,32769
广东,历史,10421,江西财经大学,公办本科,江西,南昌市,201,历史+不限,2024,544,16716
广东,历史,10421,江西财经大学,公办本科,江西,南昌市,202,历史+不限,2024,551,14147
广东,历史,10421,江西财经大学,公办本科,江西,南昌市,210,历史+不限,2024,547,15615
广东,历史,10422,山东大学,公办本科,山东,济南市,201,历史+不限,2024,603,2620
广东,历史,10423,中国海洋大学,公办本科,山东,青岛市,201,历史+不限,2024,596,3454
广东,历史,10423,中国海洋大学,公办本科,山东,青岛市,202,历史+不限,2024,596,3519
广东,历史,10423,中国海洋大学,公办本科,山东,青岛市,203,历史+不限,2024,600,3037
广东,历史,10423,中国海洋大学(中外合作办学),公办本科,山东,,204,历史+不限,2024,591,4249
广东,历史,10424,山东科技大学,公办本科,山东,青岛市,201,历史+不限,2024,531,22447
广东,历史,10425,中国石油大学(华东),公办本科,北京,,201,历史+不限,2024,572,8000
广东,历史,10425,中国石油大学(华东),公办本科,北京,,206,历史+不限,2024,573,7988
广东,历史,10427,济南大学,公办本科,山东,济南市,201,历史+不限,2024,521,26818
广东,历史,10427,济南大学,公办本科,山东,济南市,202,历史+不限,2024,533,21321
广东,历史,10427,济南大学,公办本科,山东,济南市,203,历史+不限,2024,530,22715
广东,历史,10427,济南大学,公办本科,山东,济南市,204,历史+不限,2024,549,15051
广东,历史,10429,青岛理工大学,公办本科,山东,青岛市,201,历史+不限,2024,522,26431
广东,历史,10429,青岛理工大学,公办本科,山东,青岛市,202,历史+不限,2024,512,31768
广东,历史,10430,山东建筑大学,公办本科,山东,济南市,201,历史+不限,2024,511,32109
广东,历史,10430,山东建筑大学,公办本科,山东,济南市,202,历史+不限,2024,523,26291
广东,历史,10431,齐鲁工业大学,公办本科,山东,济南市,201,历史+不限,2024,503,37377
广东,历史,10434,山东农业大学,公办本科,山东,泰安市,201,历史+不限,2024,515,30421
广东,历史,10439,山东第一医科大学,公办本科,山东,济南市,201,历史+不限,2024,499,39457
广东,历史,10441,山东中医药大学,公办本科,山东,济南市,201,历史+不限,2024,490,45622
广东,历史,10445,山东师范大学,公办本科,山东,济南市,201,历史+不限,2024,562,10714
广东,历史,10445,山东师范大学,公办本科,山东,济南市,202,历史+不限,2024,534,21022
广东,历史,10445,山东师范大学,公办本科,山东,济南市,203,历史+不限,2024,533,21342
广东,历史,10445,山东师范大学,公办本科,山东,济南市,204,历史+不限,2024,550,14520
广东,历史,10445,山东师范大学,公办本科,山东,济南市,205,历史+不限,2024,581,6016
广东,历史,10445,山东师范大学,公办本科,山东,济南市,206,历史+不限,2024,507,34668
广东,历史,10445,山东师范大学(中外合作办学),公办本科,山东,,216,历史+不限,2024,503,37207
广东,历史,10449,山东航空学院,公办本科,山东,滨州市,201,历史+不限,2024,506,35399
广东,历史,10451,鲁东大学,公办本科,山东,烟台市,201,历史+不限,2024,478,54314
广东,历史,10452,临沂大学,公办本科,山东,临沂市,201,历史+不限,2024,518,28591
广东,历史,10455,菏泽学院,公办本科,山东,菏泽市,201,历史+不限,2024,498,40440
广东,历史,10456,山东财经大学,公办本科,山东,济南市,201,历史+不限,2024,531,22383
广东,历史,10458,山东艺术学院,公办本科,广东,,201,历史+不限,2024,491,44676
广东,历史,10459,郑州大学,公办本科,河南,郑州市,201,历史+不限,2024,580,6370
广东,历史,10460,河南理工大学,公办本科,河南,焦作市,201,历史+不限,2024,502,37528
广东,历史,10460,河南理工大学,公办本科,河南,焦作市,202,历史+不限,2024,507,34729
广东,历史,10462,郑州轻工业大学,公办本科,河南,郑州市,201,历史+不限,2024,510,33148
广东,历史,10463,河南工业大学,公办本科,河南,郑州市,201,历史+不限,2024,524,25598
广东,历史,10463,河南工业大学,公办本科,河南,郑州市,202,历史+不限,2024,516,29602
广东,历史,10464,河南科技大学,公办本科,河南,洛阳市,201,历史+不限,2024,514,30699
广东,历史,10465,中原工学院,公办本科,河南,郑州市,201,历史+不限,2024,509,33254
广东,历史,10466,河南农业大学,公办本科,河南,郑州市,201,历史+不限,2024,503,37159
广东,历史,10466,河南农业大学,公办本科,河南,郑州市,202,历史+不限,2024,505,36006
广东,历史,10467,河南科技学院,公办本科,河南,新乡市,201,历史+不限,2024,493,43660
广东,历史,10467,河南科技学院,公办本科,河南,新乡市,202,历史+不限,2024,512,31712
广东,历史,10475,河南大学,公办本科,河南,开封市,201,历史+不限,2024,532,21826
广东,历史,10475,河南大学,公办本科,河南,开封市,202,历史+不限,2024,533,21463
广东,历史,10475,河南大学(中外合作办学),公办本科,河南,,203,历史+不限,2024,531,22400
广东,历史,10475,河南大学,公办本科,河南,开封市,204,历史+不限,2024,559,11765
广东,历史,10476,河南师范大学,公办本科,河南,新乡市,201,历史+不限,2024,537,19707
广东,历史,10476,河南师范大学,公办本科,河南,新乡市,202,历史+不限,2024,535,20619
广东,历史,10478,周口师范学院,公办本科,河南,周口市,201,历史+不限,2024,493,43292
广东,历史,10481,南阳师范学院,公办本科,河南,南阳市,201,历史+不限,2024,496,41540
广东,历史,10481,南阳师范学院,公办本科,河南,南阳市,202,历史+不限,2024,494,42670
广东,历史,10481,南阳师范学院(中外合作办学),公办本科,河南,,203,历史+不限,2024,471,59025
广东,历史,10482,洛阳师范学院,公办本科,河南,洛阳市,201,历史+不限,2024,492,43997
广东,历史,10483,商丘师范学院,公办本科,河南,商丘市,201,历史+不限,2024,493,43385
广东,历史,10484,河南财经政法大学,公办本科,河南,郑州市,201,历史+不限,2024,539,18684
广东,历史,10485,郑州航空工业管理学院,公办本科,河南,郑州市,201,历史+不限,2024,502,37591
广东,历史,10486,武汉大学,公办本科,湖北,武汉市,201,历史+不限,2024,631,545
广东,历史,10487,华中科技大学,公办本科,湖北,武汉市,202,历史+不限,2024,609,2003
广东,历史,10488,武汉科技大学,公办本科,湖北,武汉市,201,历史+不限,2024,532,21970
广东,历史,10488,武汉科技大学,公办本科,湖北,武汉市,202,历史+不限,2024,531,22379
广东,历史,10489,长江大学,公办本科,湖北,荆州市,201,历史+不限,2024,529,23258
广东,历史,10491,中国地质大学(武汉),公办本科,湖北,,201,历史+不限,2024,576,7082
广东,历史,10491,中国地质大学(武汉),公办本科,湖北,,203,历史+不限,2024,584,5430
广东,历史,10495,武汉纺织大学,公办本科,湖北,武汉市,201,历史+不限,2024,521,26895
广东,历史,10495,武汉纺织大学,公办本科,湖北,武汉市,202,历史+不限,2024,523,25842
广东,历史,10496,武汉轻工大学,公办本科,湖北,武汉市,201,历史+不限,2024,532,21948
广东,历史,10496,武汉轻工大学,公办本科,湖北,武汉市,202,历史+不限,2024,523,25857
广东,历史,10497,武汉理工大学,公办本科,湖北,武汉市,201,历史+不限,2024,577,6859
广东,历史,10497,武汉理工大学(中外合作办学),公办本科,湖北,,202,历史+不限,2024,579,6437
广东,历史,10497,武汉理工大学,公办本科,湖北,武汉市,203,历史+不限,2024,585,5349
广东,历史,10500,湖北工业大学,公办本科,湖北,武汉市,202,历史+不限,2024,520,27700
广东,历史,10504,华中农业大学,公办本科,湖北,武汉市,201,历史+不限,2024,578,6626
广东,历史,10504,华中农业大学,公办本科,湖北,武汉市,202,历史+不限,2024,575,7447
广东,历史,10507,湖北中医药大学,公办本科,湖北,武汉市,201,历史+不限,2024,517,29026
广东,历史,10507,湖北中医药大学,公办本科,湖北,武汉市,202,历史+不限,2024,517,28921
广东,历史,10507,湖北中医药大学,公办本科,湖北,武汉市,203,历史+不限,2024,497,40888
广东,历史,10511,华中师范大学,公办本科,湖北,武汉市,202,历史+不限,2024,596,3507
广东,历史,10511,华中师范大学,公办本科,湖北,武汉市,203,历史+不限,2024,606,2345
广东,历史,10512,湖北大学,公办本科,湖北,武汉市,201,历史+不限,2024,544,16928
广东,历史,10512,湖北大学,公办本科,湖北,武汉市,202,历史+不限,2024,537,19579
广东,历史,10512,湖北大学(中外合作办学),公办本科,湖北,,203,历史+不限,2024,518,28695
广东,历史,10513,湖北师范大学,公办本科,湖北,黄石市,201,历史+不限,2024,533,21438
广东,历史,10519,湖北文理学院,公办本科,湖北,襄阳市,201,历史+不限,2024,512,31797
广东,历史,10519,湖北文理学院,公办本科,湖北,襄阳市,202,历史+不限,2024,516,29562
广东,历史,10520,中南财经政法大学,公办本科,湖北,武汉市,201,历史+不限,2024,590,4522
广东,历史,10520,中南财经政法大学,公办本科,湖北,武汉市,202,历史+不限,2024,589,4534
广东,历史,10520,中南财经政法大学,公办本科,湖北,武汉市,203,历史+不限,2024,594,3752
广东,历史,10520,中南财经政法大学,公办本科,湖北,武汉市,204,历史+不限,2024,593,3982
广东,历史,10520,中南财经政法大学(中外合作办学),公办本科,湖北,,205,历史+不限,2024,531,22291
广东,历史,10522,武汉体育学院,公办本科,湖北,武汉市,201,历史+不限,2024,508,33948
广东,历史,10522,武汉体育学院,公办本科,湖北,武汉市,202,历史+不限,2024,509,33570
广东,历史,10523,湖北美术学院,公办本科,广东,,201,历史+不限,2024,503,36991
广东,历史,10524,中南民族大学,公办本科,湖北,武汉市,201,历史+不限,2024,547,15707
广东,历史,10524,中南民族大学,公办本科,湖北,武汉市,202,历史+不限,2024,550,14436
广东,历史,10528,湖北工程学院,公办本科,湖北,孝感市,201,历史+不限,2024,501,38591
广东,历史,10530,湘潭大学,公办本科,湖南,湘潭市,202,历史+不限,2024,563,10329
广东,历史,10531,吉首大学,公办本科,湖南,湘西土家族苗族自治州,201,历史+不限,2024,511,32448
广东,历史,10531,吉首大学,公办本科,湖南,湘西土家族苗族自治州,202,历史+不限,2024,517,28953
广东,历史,10532,湖南大学,公办本科,湖南,长沙市,201,历史+不限,2024,598,3280
广东,历史,10532,湖南大学,公办本科,湖南,长沙市,202,历史+不限,2024,610,1906
广东,历史,10533,中南大学,公办本科,湖南,长沙市,201,历史+不限,2024,606,2311
广东,历史,10534,湖南科技大学,公办本科,湖南,湘潭市,201,历史+不限,2024,530,22668
广东,历史,10534,湖南科技大学,公办本科,湖南,湘潭市,202,历史+不限,2024,525,25281
广东,历史,10534,湖南科技大学,公办本科,湖南,湘潭市,203,历史+不限,2024,526,24640
广东,历史,10534,湖南科技大学,公办本科,湖南,湘潭市,204,历史+不限,2024,545,16398
广东,历史,10534,湖南科技大学,公办本科,湖南,湘潭市,205,历史+不限,2024,549,14812
广东,历史,10536,长沙理工大学,公办本科,湖南,长沙市,201,历史+不限,2024,530,22585
广东,历史,10536,长沙理工大学,公办本科,湖南,长沙市,202,历史+不限,2024,545,16410
广东,历史,10537,湖南农业大学,公办本科,湖南,长沙市,201,历史+不限,2024,529,23201
广东,历史,10537,湖南农业大学,公办本科,湖南,长沙市,202,历史+不限,2024,526,24492
广东,历史,10537,湖南农业大学(中外合作办学),公办本科,湖南,,203,历史+不限,2024,500,38875
广东,历史,10537,湖南农业大学,公办本科,湖南,长沙市,204,历史+不限,2024,541,17845
广东,历史,10537,湖南农业大学,公办本科,湖南,长沙市,219,历史+不限,2024,529,22952
广东,历史,10538,中南林业科技大学,公办本科,湖南,长沙市,201,历史+不限,2024,526,24761
广东,历史,10538,中南林业科技大学,公办本科,湖南,长沙市,202,历史+不限,2024,531,22434
广东,历史,10538,中南林业科技大学,公办本科,湖南,长沙市,203,历史+不限,2024,524,25667
广东,历史,10542,湖南师范大学,公办本科,湖南,长沙市,201,历史+不限,2024,573,7773
广东,历史,10542,湖南师范大学,公办本科,湖南,长沙市,202,历史+不限,2024,578,6821
广东,历史,10542,湖南师范大学,公办本科,湖南,长沙市,203,历史+不限,2024,583,5662
广东,历史,10542,湖南师范大学,公办本科,湖南,长沙市,204,历史+不限,2024,584,5422
广东,历史,10543,湖南理工学院,公办本科,湖南,岳阳市,201,历史+不限,2024,509,33431
广东,历史,10543,湖南理工学院,公办本科,湖南,岳阳市,202,历史+不限,2024,510,32685
广东,历史,10545,湘南学院,公办本科,湖南,郴州市,201,历史+不限,2024,495,42168
广东,历史,10546,衡阳师范学院,公办本科,湖南,衡阳市,201,历史+不限,2024,500,39214
广东,历史,10546,衡阳师范学院,公办本科,湖南,衡阳市,202,历史+不限,2024,498,40294
广东,历史,10546,衡阳师范学院,公办本科,湖南,衡阳市,203,历史+不限,2024,496,41711
广东,历史,10547,邵阳学院,公办本科,湖南,邵阳市,201,历史+不限,2024,495,42124
广东,历史,10547,邵阳学院,公办本科,湖南,邵阳市,202,历史+不限,2024,498,39971
广东,历史,10547,邵阳学院,公办本科,湖南,邵阳市,203,历史+不限,2024,493,43374
广东,历史,10548,怀化学院,公办本科,湖南,怀化市,201,历史+不限,2024,495,42110
广东,历史,10548,怀化学院,公办本科,湖南,怀化市,202,历史+不限,2024,498,40400
广东,历史,10549,湖南文理学院,公办本科,湖南,常德市,201,历史+不限,2024,500,39267
广东,历史,10549,湖南文理学院,公办本科,湖南,常德市,202,历史+不限,2024,499,39328
广东,历史,10551,湖南科技学院,公办本科,湖南,永州市,201,历史+不限,2024,501,38543
广东,历史,10551,湖南科技学院,公办本科,湖南,永州市,202,历史+不限,2024,496,41685
广东,历史,10553,湖南人文科技学院,公办本科,湖南,娄底市,201,历史+不限,2024,495,41977
广东,历史,10553,湖南人文科技学院(中外合作办学),公办本科,湖南,,202,历史+不限,2024,488,46645
广东,历史,10553,湖南人文科技学院,公办本科,湖南,娄底市,203,历史+不限,2024,499,39486
广东,历史,10554,湖南工商大学,公办本科,湖南,长沙市,201,历史+不限,2024,531,22226
广东,历史,10554,湖南工商大学,公办本科,湖南,长沙市,202,历史+不限,2024,533,21562
广东,历史,10555,南华大学,公办本科,湖南,衡阳市,201,历史+不限,2024,530,22468
广东,历史,10558,中山大学,公办本科,广东,广州市,201,历史+不限,2024,618,1203
广东,历史,10558,中山大学,公办本科,广东,广州市,202,历史+不限,2024,617,1326
广东,历史,10558,中山大学,公办本科,广东,广州市,216,历史+不限,2024,615,1439
广东,历史,10558,中山大学,公办本科,广东,广州市,217,历史+不限,2024,620,1073
广东,历史,10559,暨南大学,公办本科,广东,广州市,201,历史+不限,2024,582,5912
广东,历史,10559,暨南大学,公办本科,广东,广州市,202,历史+不限,2024,596,3525
广东,历史,10559,暨南大学(艺术类),公办本科,广东,广州市,216,历史+不限,2024,580,6226
广东,历史,10559,暨南大学,公办本科,广东,广州市,217,历史+不限,2024,587,5012
广东,历史,10559,暨南大学,公办本科,广东,广州市,218,历史+不限,2024,593,3984
广东,历史,10560,汕头大学,公办本科,广东,汕头市,201,历史+不限,2024,542,17624
广东,历史,10560,汕头大学,公办本科,广东,汕头市,202,历史+不限,2024,544,16784
广东,历史,10560,汕头大学(地方专项),公办本科,广东,,203,历史+不限,2024,531,22194
广东,历史,10560,汕头大学(地方专项),公办本科,广东,,204,历史+不限,2024,516,29425
广东,历史,10561,华南理工大学,公办本科,广东,广州市,201,历史+不限,2024,606,2312
广东,历史,10564,华南农业大学,公办本科,广东,广州市,201,历史+不限,2024,567,9437
广东,历史,10564,华南农业大学,公办本科,广东,广州市,202,历史+不限,2024,557,12206
广东,历史,10564,华南农业大学,公办本科,广东,广州市,203,历史+不限,2024,551,14376
广东,历史,10564,华南农业大学,公办本科,广东,广州市,205,历史+不限,2024,546,15923
广东,历史,10564,华南农业大学,公办本科,广东,广州市,206,历史+不限,2024,563,10300
广东,历史,10564,华南农业大学,公办本科,广东,广州市,207,历史+不限,2024,547,15720
广东,历史,10564,华南农业大学,公办本科,广东,广州市,208,历史+不限,2024,551,14390
广东,历史,10564,华南农业大学(国际班),公办本科,广东,,209,历史+不限,2024,512,31824
广东,历史,10566,广东海洋大学,公办本科,广东,湛江市,226,历史+不限,2024,513,31267
广东,历史,10566,广东海洋大学,公办本科,广东,湛江市,227,历史+不限,2024,513,31024
广东,历史,10566,广东海洋大学,公办本科,广东,湛江市,228,历史+不限,2024,515,30038
广东,历史,10566,广东海洋大学(地方专项),公办本科,广东,,229,历史+不限,2024,509,33402
广东,历史,10566,广东海洋大学,公办本科,广东,湛江市,230,历史+不限,2024,513,31100
广东,历史,10570,广州医科大学,公办本科,广东,广州市,203,历史+不限,2024,441,83666
广东,历史,10570,广州医科大学,公办本科,广东,广州市,204,历史+不限,2024,539,18982
广东,历史,10570,广州医科大学(地方专项),公办本科,广东,,206,历史+不限,2024,518,28705
广东,历史,10570,广州医科大学(地方专项),公办本科,广东,,207,历史+不限,2024,530,22608
广东,历史,10571,广东医科大学,公办本科,广东,湛江市,206,历史+不限,2024,451,75514
广东,历史,10571,广东医科大学,公办本科,广东,湛江市,207,历史+不限,2024,509,33485
广东,历史,10572,广州中医药大学,公办本科,广东,广州市,208,历史+不限,2024,532,21781
广东,历史,10572,广州中医药大学,公办本科,广东,广州市,209,历史+不限,2024,537,19740
广东,历史,10572,广州中医药大学(地方专项),公办本科,广东,,213,历史+不限,2024,519,27777
广东,历史,10573,广东药科大学,公办本科,广东,广州市,208,历史+不限,2024,499,39551
广东,历史,10573,广东药科大学,公办本科,广东,广州市,209,历史+不限,2024,477,54870
广东,历史,10574,华南师范大学,公办本科,广东,广州市,201,历史+不限,2024,587,4950
广东,历史,10574,华南师范大学,公办本科,广东,广州市,202,历史+不限,2024,595,3707
广东,历史,10574,华南师范大学,公办本科,广东,广州市,203,历史+不限,2024,593,3948
广东,历史,10574,华南师范大学,公办本科,广东,广州市,204,历史+不限,2024,575,7345
广东,历史,10574,华南师范大学,公办本科,广东,广州市,205,历史+不限,2024,574,7615
广东,历史,10574,华南师范大学,公办本科,广东,广州市,206,历史+不限,2024,586,5068
广东,历史,10574,华南师范大学,公办本科,广东,广州市,207,历史+不限,2024,585,5333
广东,历史,10574,华南师范大学(地方专项),公办本科,广东,,208,历史+不限,2024,535,20325
广东,历史,10574,华南师范大学(地方专项),公办本科,广东,,209,历史+不限,2024,560,11222
广东,历史,10574,华南师范大学(地方专项),公办本科,广东,,210,历史+不限,2024,544,16707
广东,历史,10574,华南师范大学(地方专项),公办本科,广东,,211,历史+不限,2024,573,7880
广东,历史,10574,华南师范大学(地方专项),公办本科,广东,,212,历史+不限,2024,583,5778
广东,历史,10574,华南师范大学(地方专项),公办本科,广东,,213,历史+不限,2024,572,8073
广东,历史,10574,华南师范大学(联合培养),公办本科,广东,,214,历史+不限,2024,569,8958
广东,历史,10574,华南师范大学(中外合作办学),公办本科,广东,,215,历史+不限,2024,570,8726
广东,历史,10576,韶关学院,公办本科,广东,韶关市,201,历史+不限,2024,499,39556
广东,历史,10576,韶关学院,公办本科,广东,韶关市,202,历史+不限,2024,498,40203
广东,历史,10576,韶关学院,公办本科,广东,韶关市,203,历史+不限,2024,497,40570
广东,历史,10576,韶关学院(学分互认),公办本科,广东,,204,历史+不限,2024,493,43701
广东,历史,10576,韶关学院(学分互认),公办本科,广东,,206,历史+不限,2024,496,41809
广东,历史,10576,韶关学院,公办本科,广东,韶关市,207,历史+不限,2024,498,40001
广东,历史,10576,韶关学院,公办本科,广东,韶关市,211,历史+不限,2024,509,33555
广东,历史,10576,韶关学院,公办本科,广东,韶关市,212,历史+不限,2024,498,39953
广东,历史,10576,韶关学院,公办本科,广东,韶关市,244,历史+不限,2024,496,41833
广东,历史,10576,韶关学院,公办本科,广东,韶关市,245,历史+不限,2024,496,41270
广东,历史,10576,韶关学院,公办本科,广东,韶关市,248,历史+不限,2024,496,41418
广东,历史,10577,惠州学院,公办本科,广东,惠州市,201,历史+不限,2024,525,25200
广东,历史,10577,惠州学院,公办本科,广东,惠州市,202,历史+不限,2024,513,31338
广东,历史,10577,惠州学院,公办本科,广东,惠州市,203,历史+不限,2024,519,27867
广东,历史,10577,惠州学院,公办本科,广东,惠州市,204,历史+不限,2024,528,23757
广东,历史,10577,惠州学院,公办本科,广东,惠州市,205,历史+不限,2024,513,31326
广东,历史,10577,惠州学院,公办本科,广东,惠州市,206,历史+不限,2024,520,27530
广东,历史,10577,惠州学院,公办本科,广东,惠州市,207,历史+不限,2024,505,35903
广东,历史,10577,惠州学院,公办本科,广东,惠州市,208,历史+不限,2024,512,31857
广东,历史,10577,惠州学院,公办本科,广东,惠州市,209,历史+不限,2024,499,39320
广东,历史,10577,惠州学院,公办本科,广东,惠州市,210,历史+不限,2024,516,29797
广东,历史,10577,惠州学院,公办本科,广东,惠州市,211,历史+不限,2024,504,36281
广东,历史,10577,惠州学院,公办本科,广东,惠州市,212,历史+不限,2024,499,39284
广东,历史,10577,惠州学院,公办本科,广东,惠州市,213,历史+不限,2024,500,39010
广东,历史,10577,惠州学院,公办本科,广东,惠州市,214,历史+不限,2024,500,38693
广东,历史,10577,惠州学院(中外合作办学),公办本科,广东,,215,历史+不限,2024,431,93124
广东,历史,10578,韩山师范学院,公办本科,广东,潮州市,220,历史+不限,2024,513,31289
广东,历史,10578,韩山师范学院,公办本科,广东,潮州市,221,历史+不限,2024,505,35647
广东,历史,10578,韩山师范学院,公办本科,广东,潮州市,222,历史+不限,2024,503,37157
广东,历史,10578,韩山师范学院,公办本科,广东,潮州市,223,历史+不限,2024,497,40737
广东,历史,10578,韩山师范学院,公办本科,广东,潮州市,224,历史+不限,2024,496,41463
广东,历史,10578,韩山师范学院(协同培养),公办本科,广东,,225,历史+不限,2024,496,41758
广东,历史,10578,韩山师范学院(中外合作办学),公办本科,广东,潮州市,226,历史+不限,2024,480,52807
广东,历史,10579,岭南师范学院,公办本科,广东,湛江市,201,历史+不限,2024,520,27691
广东,历史,10579,岭南师范学院,公办本科,广东,湛江市,202,历史+不限,2024,510,32979
广东,历史,10579,岭南师范学院,公办本科,广东,湛江市,203,历史+不限,2024,502,37441
广东,历史,10579,岭南师范学院,公办本科,广东,湛江市,204,历史+不限,2024,508,33964
广东,历史,10579,岭南师范学院,公办本科,广东,湛江市,205,历史+不限,2024,501,38267
广东,历史,10579,岭南师范学院,公办本科,广东,湛江市,206,历史+不限,2024,500,38968
广东,历史,10580,肇庆学院,公办本科,广东,肇庆市,201,历史+不限,2024,499,39478
广东,历史,10580,肇庆学院,公办本科,广东,肇庆市,202,历史+不限,2024,505,35859
广东,历史,10580,肇庆学院,公办本科,广东,肇庆市,203,历史+不限,2024,500,38950
广东,历史,10580,肇庆学院,公办本科,广东,肇庆市,204,历史+不限,2024,507,34781
广东,历史,10580,肇庆学院,公办本科,广东,肇庆市,205,历史+不限,2024,501,38574
广东,历史,10580,肇庆学院,公办本科,广东,肇庆市,206,历史+不限,2024,511,32381
广东,历史,10580,肇庆学院,公办本科,广东,肇庆市,207,历史+不限,2024,506,35022
广东,历史,10582,嘉应学院,公办本科,广东,梅州市,216,历史+不限,2024,500,38914
广东,历史,10582,嘉应学院,公办本科,广东,梅州市,217,历史+不限,2024,497,40729
广东,历史,10582,嘉应学院,公办本科,广东,梅州市,218,历史+不限,2024,504,36153
广东,历史,10582,嘉应学院,公办本科,广东,梅州市,219,历史+不限,2024,493,43174
广东,历史,10582,嘉应学院,公办本科,广东,梅州市,220,历史+不限,2024,494,43034
广东,历史,10582,嘉应学院,公办本科,广东,梅州市,221,历史+不限,2024,494,42567
广东,历史,10582,嘉应学院,公办本科,广东,梅州市,222,历史+不限,2024,497,40890
广东,历史,10582,嘉应学院(联合培养),公办本科,广东,,223,历史+不限,2024,485,48926
广东,历史,10582,嘉应学院(联合培养),公办本科,广东,,224,历史+不限,2024,485,49173
广东,历史,10585,广州体育学院,公办本科,广东,广州市,201,历史+不限,2024,503,37230
广东,历史,10586,广州美术学院,公办本科,广东,广州市,215,历史+不限,2024,508,34055
广东,历史,10587,星海音乐学院,公办本科,广东,广州市,202,历史+不限,2024,519,28228
广东,历史,10588,广东技术师范大学,公办本科,广东,广州市,243,历史+不限,2024,552,13882
广东,历史,10588,广东技术师范大学,公办本科,广东,广州市,244,历史+不限,2024,545,16322
广东,历史,10588,广东技术师范大学(地方专项),公办本科,广东,,245,历史+不限,2024,543,17184
广东,历史,10588,广东技术师范大学(地方专项),公办本科,广东,,246,历史+不限,2024,531,22050
广东,历史,10588,广东技术师范大学,公办本科,广东,广州市,247,历史+不限,2024,532,21934
广东,历史,10588,广东技术师范大学,公办本科,广东,广州市,248,历史+不限,2024,530,22887
广东,历史,10588,广东技术师范大学,公办本科,广东,广州市,249,历史+不限,2024,534,20824
广东,历史,10588,广东技术师范大学,公办本科,广东,广州市,250,历史+不限,2024,508,34010
广东,历史,10588,广东技术师范大学,公办本科,广东,广州市,251,历史+不限,2024,550,14769
广东,历史,10588,广东技术师范大学,公办本科,广东,广州市,252,历史+不限,2024,531,22214
广东,历史,10588,广东技术师范大学,公办本科,广东,广州市,253,历史+不限,2024,529,23234
广东,历史,10588,广东技术师范大学,公办本科,广东,广州市,254,历史+不限,2024,538,19414
广东,历史,10588,广东技术师范大学,公办本科,广东,广州市,255,历史+不限,2024,522,26536
广东,历史,10588,广东技术师范大学(国际班),公办本科,广东,,256,历史+不限,2024,490,45482
广东,历史,10588,广东技术师范大学(国际班),公办本科,广东,,257,历史+不限,2024,490,45365
广东,历史,10588,广东技术师范大学(少数民族班),公办本科,广东,,258,历史+不限,2024,403,120230
广东,历史,10588,广东技术师范大学(少数民族班),公办本科,广东,,259,历史+不限,2024,405,117907
广东,历史,10588,广东技术师范大学(少数民族班),公办本科,广东,,260,历史+不限,2024,432,91634
广东,历史,10588,广东技术师范大学(少数民族班),公办本科,广东,,261,历史+不限,2024,450,75910
广东,历史,10588,广东技术师范大学(少数民族班),公办本科,广东,,262,历史+不限,2024,426,98029
广东,历史,10588,广东技术师范大学(少数民族班),公办本科,广东,,263,历史+不限,2024,403,119592
广东,历史,10588,广东技术师范大学(少数民族班),公办本科,广东,,264,历史+不限,2024,458,69318
广东,历史,10588,广东技术师范大学(少数民族班),公办本科,广东,,265,历史+不限,2024,398,124822
广东,历史,10589,海南大学,公办本科,海南,海口市,201,历史+不限,2024,572,8216
广东,历史,10589,海南大学,公办本科,海南,海口市,202,历史+不限,2024,573,7896
广东,历史,10589,海南大学,公办本科,海南,海口市,203,历史+不限,2024,568,9071
广东,历史,10589,海南大学(中外合作办学),公办本科,海南,,204,历史+不限,2024,517,29219
广东,历史,10589,海南大学(中外合作办学),公办本科,海南,,205,历史+不限,2024,516,29762
广东,历史,10589,海南大学,公办本科,海南,海口市,206,历史+不限,2024,570,8620
广东,历史,10590,深圳大学,公办本科,广东,深圳市,201,历史+不限,2024,580,6250
广东,历史,10590,深圳大学,公办本科,广东,深圳市,202,历史+不限,2024,576,7247
广东,历史,10590,深圳大学,公办本科,广东,深圳市,203,历史+不限,2024,575,7358
广东,历史,10590,深圳大学,公办本科,广东,深圳市,204,历史+不限,2024,582,5817
广东,历史,10590,深圳大学,公办本科,广东,深圳市,205,历史+不限,2024,574,7579
