province,subject_group,college_code,college_name,school_type,college_province,city,program_group,subject_requirement,year,min_score,min_rank
广东,物理,10027,北京师范大学,公办本科,北京,北京市,203,首选物理，再选化学,2023,627,1354
广东,物理,10027,北京师范大学,公办本科,北京,北京市,203,首选物理，再选不限,2024,618,12232
广东,物理,10027,北京师范大学,公办本科,北京,北京市,204,首选物理，再选不限,2024,620,4426
广东,物理,10027,北京师范大学-香港浸会大学联合国际学院,公办本科,广东,珠海市,205,首选物理，再选化学,2024,590,26329
广东,物理,10027,北京师范大学,公办本科,北京,北京市,206,首选物理，再选化学,2024,642,2137
广东,物理,10027,北京师范大学,公办本科,北京,北京市,213,首选物理，再选不限,2025,639,6364
广东,物理,10027,北京师范大学,公办本科,北京,北京市,215,首选物理，再选不限,2025,645,4899
广东,物理,10028,首都师范大学,公办本科,北京,北京市,203,首选物理，再选不限,2023,605,23073
广东,物理,10028,首都师范大学,公办本科,北京,北京市,203,首选物理，再选化学,2024,594,21514
广东,物理,10028,首都师范大学,公办本科,北京,北京市,204,首选物理，再选化学,2023,604,24423
广东,物理,10028,首都师范大学,公办本科,北京,北京市,210,首选物理，再选化学,2025,599,27545
广东,物理,10028,首都师范大学,公办本科,北京,北京市,211,首选物理，再选化学,2025,611,18891
广东,物理,10028,首都师范大学,公办本科,北京,北京市,212,首选物理，再选化学,2025,599,27762
广东,物理,10028,首都师范大学,公办本科,北京,北京市,213,首选物理，再选化学,2025,594,31598
广东,物理,10029,首都体育学院,公办本科,北京,北京市,202,首选物理，再选不限,2023,542,85016
广东,物理,10029,首都体育学院,公办本科,北京,北京市,202,首选物理，再选不限,2024,539,75009
广东,物理,10029,首都体育学院,公办本科,北京,北京市,205,首选物理，再选不限,2025,554,75816
广东,物理,10030,北京外国语大学,公办本科,北京,北京市,204,首选物理，再选不限,2023,635,8155
广东,物理,10030,北京外国语大学,公办本科,北京,北京市,204,首选物理，再选不限,2024,619,4426
广东,物理,10030,北京外国语大学,公办本科,北京,北京市,205,首选物理，再选不限,2023,618,12681
广东,物理,10030,北京外国语大学,公办本科,北京,北京市,205,首选物理，再选不限,2024,605,7989
广东,物理,10030,北京外国语大学,公办本科,北京,北京市,206,首选物理，再选思想政治,2023,621,14553
广东,物理,10030,北京外国语大学,公办本科,北京,北京市,206,首选物理，再选化学,2024,612,15214
广东,物理,10030,北京外国语大学,公办本科,北京,北京市,207,首选物理，再选思想政治,2024,615,13665
广东,物理,10030,北京外国语大学,公办本科,北京,北京市,214,首选物理，再选不限,2025,606,22604
广东,物理,10030,北京外国语大学,公办本科,北京,北京市,216,首选物理，再选不限,2025,619,14755
广东,物理,10030,北京外国语大学,公办本科,北京,北京市,217,首选物理，再选不限,2025,615,16825
广东,物理,10030,北京外国语大学(中外合作办学),公办本科,北京,,218,物理+不限,2025,591,33701
广东,物理,10031,北京第二外国语学院中瑞酒店管理学院,公办本科,北京,北京市,201,首选物理，再选不限,2024,462,177396
广东,物理,10031,北京第二外国语学院,公办本科,北京,北京市,204,首选物理，再选不限,2023,585,28645
广东,物理,10031,北京第二外国语学院,公办本科,北京,北京市,204,首选物理，再选不限,2024,579,38839
广东,物理,10031,北京第二外国语学院,公办本科,北京,北京市,205,首选物理，再选不限,2023,573,40023
广东,物理,10031,北京第二外国语学院,公办本科,北京,北京市,205,首选物理，再选不限,2024,551,42727
